edinet_code,ticker,name_ja,name_en,industry,listed,search_text
E39840,,日本生命第９回劣後ローン流動化株式会社,日本生命第９回劣後ローン流動化株式会社,Others,False,日本生命第９回劣後ローン流動化株式会社  
E39844,,合同会社ＣＰＦフィルムファンド,合同会社ＣＰＦフィルムファンド,Others,False,合同会社ｃｐｆフィルムファンド  
E39846,228A0,株式会社オプロ,"Opro Co., Ltd.",Information & Communication,True,"株式会社オプロ opro co., ltd. 228a0"
E39848,,鈴木　幹一,鈴木　幹一,Others,False,鈴木　幹一  
E39851,,ＦＩＲＳＴ　ＰＬＵＳ　ＦＩＮＡＮＣＩＡＬ　ＨＯＬＤＩＮＧＳ　ＰＴＥ．　ＬＴＤ．,ＦＩＲＳＴ　ＰＬＵＳ　ＦＩＮＡＮＣＩＡＬ　ＨＯＬＤＩＮＧＳ　ＰＴＥ．　ＬＴＤ．,Others,False,ｆｉｒｓｔ　ｐｌｕｓ　ｆｉｎａｎｃｉａｌ　ｈｏｌｄｉｎｇｓ　ｐｔｅ．　ｌｔｄ．  
E39852,,公益財団法人北野美術館,公益財団法人北野美術館,Others,False,公益財団法人北野美術館  
E39854,,佐藤　清文,佐藤　清文,Others,False,佐藤　清文  
E39856,,エシロールルックスオティカ,エシロールルックスオティカ,Others,False,エシロールルックスオティカ  
E39857,,長谷川　敬起,長谷川　敬起,Others,False,長谷川　敬起  
E39858,,中島喜一郎,中島喜一郎,Others,False,中島喜一郎  
E39860,,西堀　達也,西堀　達也,Others,False,西堀　達也  
E39864,231A0,Ｃｒｏｓｓ　Ｅホールディングス株式会社,Ｃｒｏｓｓ　Ｅホールディングス株式会社,Services,True,ｃｒｏｓｓ　ｅホールディングス株式会社  231a0
E39868,,株式会社ニューロマジック,株式会社ニューロマジック,Others,False,株式会社ニューロマジック  
E39871,,ＭＹ．Ａｌｐｈａ　Ｍａｎａｇｅｍｅｎｔ　ＨＫ　Ａｄｖｉｓｏｒｓ　Ｌｉｍｉｔｅｄ,ＭＹ．Ａｌｐｈａ　Ｍａｎａｇｅｍｅｎｔ　ＨＫ　Ａｄｖｉｓｏｒｓ　Ｌｉｍｉｔｅｄ,Others,False,ｍｙ．ａｌｐｈａ　ｍａｎａｇｅｍｅｎｔ　ｈｋ　ａｄｖｉｓｏｒｓ　ｌｉｍｉｔｅｄ  
E39872,,水野　昭人,水野　昭人,Others,False,水野　昭人  
E39873,,Ｅｌｉ　Ｌｉｌｌｙ　ａｎｄ　Ｃｏｍｐａｎｙ,Ｅｌｉ　Ｌｉｌｌｙ　ａｎｄ　Ｃｏｍｐａｎｙ,Others,False,ｅｌｉ　ｌｉｌｌｙ　ａｎｄ　ｃｏｍｐａｎｙ  
E39874,,堤　洋一郎,堤　洋一郎,Others,False,堤　洋一郎  
E39875,,鈴木　敦司,鈴木　敦司,Others,False,鈴木　敦司  
E39876,,朝倉　洋一,朝倉　洋一,Others,False,朝倉　洋一  
E39877,,株式会社オリーブ,株式会社オリーブ,Others,False,株式会社オリーブ  
E39880,,三村　昌之,三村　昌之,Others,False,三村　昌之  
E39881,,三村　健二,三村　健二,Others,False,三村　健二  
E39885,,株式会社Ｔ’ｓ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,株式会社Ｔ’ｓ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,Others,False,株式会社ｔ’ｓ　ｉｎｔｅｒｎａｔｉｏｎａｌ  
E39886,,株式会社ＡＳＮ,株式会社ＡＳＮ,Others,False,株式会社ａｓｎ  
E39888,,ＤＲＯＮＥ　ＦＵＮＤ株式会社,ＤＲＯＮＥ　ＦＵＮＤ株式会社,Others,False,ｄｒｏｎｅ　ｆｕｎｄ株式会社  
E39890,,渋江　透,渋江　透,Others,False,渋江　透  
E39891,,菊川　厚,菊川　厚,Others,False,菊川　厚  
E39892,268A0,リガク・ホールディングス株式会社,リガク・ホールディングス株式会社,Precision Instruments,True,リガク・ホールディングス株式会社  268a0
E39898,,小田　則彦,小田　則彦,Others,False,小田　則彦  
E39899,,福田　惠一,福田　惠一,Others,False,福田　惠一  
E39900,,古川　俊治,古川　俊治,Others,False,古川　俊治  
E39901,,小川　達哉,小川　達哉,Others,False,小川　達哉  
E39903,247A0,Ａｉロボティクス株式会社,Ai ROBOTICS INC.,Chemicals,True,ａｉロボティクス株式会社 ai robotics inc. 247a0
E39906,241A0,株式会社ＲＯＸＸ,"ROXX, Inc.",Information & Communication,True,"株式会社ｒｏｘｘ roxx, inc. 241a0"
E39907,,龍川　誠,龍川　誠,Others,False,龍川　誠  
E39908,,秋山　琢己,秋山　琢己,Others,False,秋山　琢己  
E39909,,株式会社Ｌｉｂｅｒｔｙｈｉｌｌ,株式会社Ｌｉｂｅｒｔｙｈｉｌｌ,Others,False,株式会社ｌｉｂｅｒｔｙｈｉｌｌ  
E39910,,合同会社ＡＰＩ,合同会社ＡＰＩ,Others,False,合同会社ａｐｉ  
E39911,,Ａｎｇｅｌ　Ｂｒｉｄｇｅ　Ｄｅａｌ―ｂｙ―Ｄｅａｌ　Ｆｕｎｄ５号株式会社,Ａｎｇｅｌ　Ｂｒｉｄｇｅ　Ｄｅａｌ―ｂｙ―Ｄｅａｌ　Ｆｕｎｄ５号株式会社,Others,False,ａｎｇｅｌ　ｂｒｉｄｇｅ　ｄｅａｌ―ｂｙ―ｄｅａｌ　ｆｕｎｄ５号株式会社  
E39912,,村本　光彦,村本　光彦,Others,False,村本　光彦  
E39913,,箱崎　英次,箱崎　英次,Others,False,箱崎　英次  
E39914,,株式会社さくらキャピタル,株式会社さくらキャピタル,Others,False,株式会社さくらキャピタル  
E39917,,杉田　茂樹,杉田　茂樹,Others,False,杉田　茂樹  
E39920,242A0,株式会社リプライオリティ,株式会社リプライオリティ,Services,True,株式会社リプライオリティ  242a0
E39921,,Ｋｅｙｒｏｃｋ　Ｃａｐｉｔａｌ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ,Ｋｅｙｒｏｃｋ　Ｃａｐｉｔａｌ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ,Others,False,ｋｅｙｒｏｃｋ　ｃａｐｉｔａｌ　ｍａｎａｇｅｍｅｎｔ　ｌｉｍｉｔｅｄ  
E39922,,閔　弘圭,閔　弘圭,Others,False,閔　弘圭  
E39923,,ＵＣＣ　ＨＯＬＤＩＮＧＳ　ＰＴＥ．ＬＴＤ．,ＵＣＣ　ＨＯＬＤＩＮＧＳ　ＰＴＥ．ＬＴＤ．,Others,False,ｕｃｃ　ｈｏｌｄｉｎｇｓ　ｐｔｅ．ｌｔｄ．  
E39924,,和田　哲也,和田　哲也,Others,False,和田　哲也  
E39926,,中嶋　汰朗,中嶋　汰朗,Others,False,中嶋　汰朗  
E39927,,統合アセットマネジメント株式会社,統合アセットマネジメント株式会社,Others,False,統合アセットマネジメント株式会社  
E39928,245A0,株式会社ＩＮＧＳ,INGS inc.,Retail Trade,True,株式会社ｉｎｇｓ ings inc. 245a0
E39929,,ＳＵＰＥＲ　ＳＴＡＴＥ　ＨＯＬＤＩＮＧＳ株式会社,ＳＵＰＥＲ　ＳＴＡＴＥ　ＨＯＬＤＩＮＧＳ株式会社,Others,False,ｓｕｐｅｒ　ｓｔａｔｅ　ｈｏｌｄｉｎｇｓ株式会社  
E39930,,山根　慎一郎,山根　慎一郎,Others,False,山根　慎一郎  
E39934,,株式会社Ｒｅｃｏｌｌｅ,株式会社Ｒｅｃｏｌｌｅ,Others,False,株式会社ｒｅｃｏｌｌｅ  
E39935,,株式会社メディカルフロンティア,株式会社メディカルフロンティア,Others,False,株式会社メディカルフロンティア  
E39936,246A0,株式会社アスア,ASUA Inc.,Services,True,株式会社アスア asua inc. 246a0
E39937,,間地　寛,間地　寛,Others,False,間地　寛  
E39944,,ＡＩＴＩ株式会社,ＡＩＴＩ株式会社,Others,False,ａｉｔｉ株式会社  
E39945,259A0,株式会社ケイ・ウノ,"K-uno, CO., LTD.",Retail Trade,True,"株式会社ケイ・ウノ k-uno, co., ltd. 259a0"
E39947,,中山　伸之,中山　伸之,Others,False,中山　伸之  
E39948,,株式会社ソウハンホールディングス,株式会社ソウハンホールディングス,Others,False,株式会社ソウハンホールディングス  
E39949,,山崎裕康,山崎裕康,Others,False,山崎裕康  
E39950,,山崎光紀,山崎光紀,Others,False,山崎光紀  
E39951,,古澤　暢央,古澤　暢央,Others,False,古澤　暢央  
E39953,,株式会社オートバックス・ディーラーグループ・ホールディングス,株式会社オートバックス・ディーラーグループ・ホールディングス,Others,False,株式会社オートバックス・ディーラーグループ・ホールディングス  
E39955,,伊久間　哲,伊久間　哲,Others,False,伊久間　哲  
E39956,,槇田　幸夫,槇田　幸夫,Others,False,槇田　幸夫  
E39960,,Ｓａｕｄｉ　Ａｒａｍｃｏ　Ｅｎｔｒｅｐｒｅｎｅｕｒｓｈｉｐ　Ｖｅｎｔｕｒｅｓ　Ｃｏｍｐａｎｙ　Ｌｉｍｉｔｅｄ,Ｓａｕｄｉ　Ａｒａｍｃｏ　Ｅｎｔｒｅｐｒｅｎｅｕｒｓｈｉｐ　Ｖｅｎｔｕｒｅｓ　Ｃｏｍｐａｎｙ　Ｌｉｍｉｔｅｄ,Others,False,ｓａｕｄｉ　ａｒａｍｃｏ　ｅｎｔｒｅｐｒｅｎｅｕｒｓｈｉｐ　ｖｅｎｔｕｒｅｓ　ｃｏｍｐａｎｙ　ｌｉｍｉｔｅｄ  
E39961,244A0,グロースエクスパートナーズ株式会社,"Growth  X Partners, Inc.",Information & Communication,True,"グロースエクスパートナーズ株式会社 growth  x partners, inc. 244a0"
E39962,,ディービーピラミッドホールディングスエルエルシー,ディービーピラミッドホールディングスエルエルシー,Others,False,ディービーピラミッドホールディングスエルエルシー  
E39963,,Ｉｐ　Ｓｈｉｕ　Ｋｕｅｎ,Ｉｐ　Ｓｈｉｕ　Ｋｕｅｎ,Others,False,ｉｐ　ｓｈｉｕ　ｋｕｅｎ  
E39964,,株式会社アルプス物流,株式会社アルプス物流,Others,False,株式会社アルプス物流  
E39966,,株式会社大岳カンパニー,株式会社大岳カンパニー,Others,False,株式会社大岳カンパニー  
E39967,260A0,株式会社オルツ,alt Inc.,Information & Communication,True,株式会社オルツ alt inc. 260a0
E39968,269A0,株式会社Ｓａｐｅｅｔ,株式会社Ｓａｐｅｅｔ,Information & Communication,True,株式会社ｓａｐｅｅｔ  269a0
E39971,,有冨　修,有冨　修,Others,False,有冨　修  
E39976,,マルヤス工業株式会社,マルヤス工業株式会社,Others,False,マルヤス工業株式会社  
E39978,,遠山功,遠山功,Others,False,遠山功  
E39979,,佐藤　良彦,佐藤　良彦,Others,False,佐藤　良彦  
E39980,,有限会社秀吉,有限会社秀吉,Others,False,有限会社秀吉  
E39984,,佐藤　智隆,佐藤　智隆,Others,False,佐藤　智隆  
E39985,,日比野　直人,日比野　直人,Others,False,日比野　直人  
E39990,,シンプレクス・キャピタル・インベストメント株式会社,シンプレクス・キャピタル・インベストメント株式会社,Others,False,シンプレクス・キャピタル・インベストメント株式会社  
E39992,,有限会社ピーシー,有限会社ピーシー,Others,False,有限会社ピーシー  
E39993,,スロベニア共和国,スロベニア共和国,Others,False,スロベニア共和国  
E39994,,株式会社Ｗｉｚ,株式会社Ｗｉｚ,Others,False,株式会社ｗｉｚ  
E39995,,株式会社たいかも,株式会社たいかも,Others,False,株式会社たいかも  
E39998,,株式会社キャプスタン・メディカル,株式会社キャプスタン・メディカル,Others,False,株式会社キャプスタン・メディカル  
E40001,,エマージング・アセット・マネジメント・リミテッド,エマージング・アセット・マネジメント・リミテッド,Others,False,エマージング・アセット・マネジメント・リミテッド  
E40002,,里見　一典,里見　一典,Others,False,里見　一典  
E40003,,株式会社舞花,株式会社舞花,Others,False,株式会社舞花  
E40004,,安川　貴英,安川　貴英,Others,False,安川　貴英  
E40005,,秋田　正人,秋田　正人,Others,False,秋田　正人  
E40006,,秋田　里加,秋田　里加,Others,False,秋田　里加  
E40007,,ウルトラテクノロジー株式会社,ウルトラテクノロジー株式会社,Others,False,ウルトラテクノロジー株式会社  
E40009,,大本　朋之,大本　朋之,Others,False,大本　朋之  
E40018,264A0,株式会社Ｓｃｈｏｏ,"Schoo,inc.",Services,True,"株式会社ｓｃｈｏｏ schoo,inc. 264a0"
E40019,261A0,株式会社日水コン,"Nihon Suido Consultants Co., Ltd.",Services,True,"株式会社日水コン nihon suido consultants co., ltd. 261a0"
E40021,,谷岡　哲広,谷岡　哲広,Others,False,谷岡　哲広  
E40024,,株式会社ＢＣＪ‐８２‐１,株式会社ＢＣＪ‐８２‐１,Others,False,株式会社ｂｃｊ‐８２‐１  
E40025,,パーソルキャリア株式会社,パーソルキャリア株式会社,Others,False,パーソルキャリア株式会社  
E40026,,桑山　友美,桑山　友美,Others,False,桑山　友美  
E40027,,Ｏｎｔａｒｉｏ合同会社,Ｏｎｔａｒｉｏ合同会社,Others,False,ｏｎｔａｒｉｏ合同会社  
E40028,,桑山好美,桑山好美,Others,False,桑山好美  
E40029,,ユータカラヤ株式会社,ユータカラヤ株式会社,Others,False,ユータカラヤ株式会社  
E40035,,井口邦,井口邦,Others,False,井口邦  
E40036,,桂　浩一,桂　浩一,Others,False,桂　浩一  
E40037,,東京大学協創プラットフォーム開発株式会社,東京大学協創プラットフォーム開発株式会社,Others,False,東京大学協創プラットフォーム開発株式会社  
E40038,,株式会社アイエフエム,株式会社アイエフエム,Others,False,株式会社アイエフエム  
E40039,,石井　峯夫,石井　峯夫,Others,False,石井　峯夫  
E40040,,ＦＫ株式会社,ＦＫ株式会社,Others,False,ｆｋ株式会社  
E40041,,今井　進太郎,今井　進太郎,Others,False,今井　進太郎  
E40044,,松栄株式会社,松栄株式会社,Others,False,松栄株式会社  
E40047,,古桝屋株式会社,古桝屋株式会社,Others,False,古桝屋株式会社  
E40052,,小賀浩通,小賀浩通,Others,False,小賀浩通  
E40053,,ＦＯＵＲ　ＳＥＡＳＯＮＳ　ＡＳＩＡ　ＩＮＶＥＳＴＭＥＮＴ　ＰＴＥ　ＬＴＤ,ＦＯＵＲ　ＳＥＡＳＯＮＳ　ＡＳＩＡ　ＩＮＶＥＳＴＭＥＮＴ　ＰＴＥ　ＬＴＤ,Others,False,ｆｏｕｒ　ｓｅａｓｏｎｓ　ａｓｉａ　ｉｎｖｅｓｔｍｅｎｔ　ｐｔｅ　ｌｔｄ  
E40054,,遠藤　頑太,遠藤　頑太,Others,False,遠藤　頑太  
E40057,,株式会社三輝,株式会社三輝,Others,False,株式会社三輝  
E40058,265A0,Ｈｍｃｏｍｍ株式会社,Hmcomm Inc.,Information & Communication,True,ｈｍｃｏｍｍ株式会社 hmcomm inc. 265a0
E40060,278A0,Ｔｅｒｒａ　Ｄｒｏｎｅ株式会社,Terra Drone Corporation,Information & Communication,True,ｔｅｒｒａ　ｄｒｏｎｅ株式会社 terra drone corporation 278a0
E40065,,リジェネラティブ株式会社,リジェネラティブ株式会社,Others,False,リジェネラティブ株式会社  
E40066,274A0,株式会社ガーデン,株式会社ガーデン,Retail Trade,True,株式会社ガーデン  274a0
E40067,,黒井　基晴,黒井　基晴,Others,False,黒井　基晴  
E40069,,木村　隆二,木村　隆二,Others,False,木村　隆二  
E40070,,山崎　里仁,山崎　里仁,Others,False,山崎　里仁  
